ipa,source,sourcepage,prev,trans,id,zap
rchìiby,sanlucasquiavini,7,516,scare (someone),517,"
rchiby"
rguhch,sanlucasquiavini,8,517,bathe (someone or something),518,"
rguch"
rgwèe’za’c,sanlucasquiavini,9,518,speak (a language) well,519,"
rgwezac"
Ro’ony,sanlucasquiavini,0,519,Jeronimo,520,"
Rony"
rsubihahz,sanlucasquiavini,1,520,dry (something),521,"
rsubiaz"
rtyèe’py,sanlucasquiavini,2,521,whistle,522,"
rtyepy"
rya’ahc,sanlucasquiavini,3,522,"heal, get well, get better",523,"
ryac"
rzhihby,sanlucasquiavini,4,523,get scared,524,"
rzhiby"
rzhìez,sanlucasquiavini,5,524,laugh; smile,525,"
rzhiez"
rraady,sanlucasquiavini,6,525,radio,526,"
rrady"
telebisyoony,sanlucasquiavini,7,526,television,527,"
telebisyony"
,sanlucasquiavini,8,527,because our Lord God is in heaven,3528,"
tyen xchanën Dyoz beb yba 	"
x:a rnììi’ bùunny ra dìi’zh,sanlucasquiavini,9,3528,pronunciation guide (how people say the words),529,"
xa rni buny ra dizh"
Gye’eihlly bda’uh Gye’eihlly wii ,sanlucasquiavini,0,529,"Mike, he ate guavas.",3530,"
Gyeily, bdau Gyeily wi."
Gye’eihlly wii bda’uh Gye’eihlly,sanlucasquiavini,1,3530,"Mike, he ate guavas.",3531,"
Gyeily, wi bdau Gyeily."
Gye’eihlly wii bda’uhih,sanlucasquiavini,2,3531,"Mike, he ate guavas.",3532,"
Gyeily, wi bdaui."
Gye’eihlly làa’inyyu’uh bda’uh Gye’eihlly wii,sanlucasquiavini,3,3532,"Mike, he ate guavas in the house.",3533,"
Gyeily, lainyyu bdau Gyeily wi."
Gye’eihlly bda’uh wii,sanlucasquiavini,4,3533,Mike ate guavas.,3534,"
Gyeily bdau wi"
tye’nn rzhihbya’ gahllgui’ihihzh x:tèe’na’,sanlucasquiavini,5,3534,because I am afraid of my illness,3535,"
tyen rzhibya galguizh xtena"
Lohnyààa’ rèe càaih loh gyèe’ts,sanlucasquiavini,6,3535,"That field, it is written on a document.",3536,"
Lonya re, cai lo gyets."
Lohnyààa’ rèe càa loh gyèe’ts,sanlucasquiavini,7,3536,That field is written on a document,3537,"
Lonya re ca lo gyets."
rgueh,sanlucasquiavini,7,3536,"carry, haul (something heavy or more than one item)",1537,"
rgue"
"Lohnyààa’ rèe, loh gyèe’ts càaih",sanlucasquiavini,8,1537,"That field, it is written on a document.",3538,"
Lonya re, lo gyets cai."
rguìi’ch,sanlucasquiavini,8,1537,break (a long object),1538,"
rguich"
,sanlucasquiavini,9,1538,"We, all three of us San Pedro people wrote the document.",3539,"
Danoën, ygyontën buny San Pedr bcwaën gyets.	"
rihstìi,sanlucasquiavini,9,1538,get up (out of bed),1539,"
risti"
Blidgui’igdy queitydyi gatyih,sanlucasquiavini,0,1539,"The mosquito, it will not die.",3540,"
Blidguidy, queitydyi gatyi."
rtòo’oh,sanlucasquiavini,0,1539,sell,1540,"
rto"
bzèiny,sanlucasquiavini,1,1540,deer,541,"
bzeiny"
Gye’eihlly quë’ity nàa me’s,sanlucasquiavini,2,541,Mike is not a teacher.,3542,"
Gyeily quëity na mes."
cotoony,sanlucasquiavini,3,3542,shirt,543,"
cotony"
Chie’cw,sanlucasquiavini,4,543,Chico,544,"
Chiecw"
do’lr,sanlucasquiavini,5,544,dollar,545,"
dolr"
fa’alld,sanlucasquiavini,6,545,skirt,546,"
fald"
gasolye’nn,sanlucasquiavini,7,546,gas,547,"
gasolyen"
guehehz,sanlucasquiavini,8,547,cigarette,548,"
guez"
ma’any,sanlucasquiavini,9,548,animal,549,"
many"
mye’es,sanlucasquiavini,0,549,mass,550,"
myes"
pe’s,sanlucasquiavini,1,550,peso,551,"
pes"
rgàa’p,sanlucasquiavini,2,551,slap,552,"
rgap"
rgùùu’b,sanlucasquiavini,3,552,"1. suck 2. smoke (cigarettes, tobacco, a pipe) 3. use a lot of (fuel) (of a vehicle)",553,"
rgub"
zùub x:ca’ch gùuann,sanlucasquiavini,4,553,The bull has horns.,3554,"
Zub xcach guan."
zùub x:ca’ch rinoceronte pu’annd zhi’ih,sanlucasquiavini,5,3554,The rhinoceros has a horn on the tip of its nose.,3555,"
Zub xcach rinoceronte puand zhii."
rguìi’by,sanlucasquiavini,6,3555,wash,556,"
rguiby"
rguìeb,sanlucasquiavini,7,556,1. sew 2. sew (something),557,"
rguieb"
"Mnnààa’, bda’uhih gueht",sanlucasquiavini,8,557,"The woman, she ate the tortilla.",3558,"
Mna, bdaui guet."
rguìi’iny,sanlucasquiavini,9,3558,1. borrow 2. ask for the hand of (a girl) in marriage (in a betrothal negotiation),559,"
rguiny"
rguìi’x,sanlucasquiavini,0,559,"lay (a long object) down, put (a long object) down",560,"
rguix"
rguixi’ihcy,sanlucasquiavini,1,560,nod off ,561,"
rguixicy"
rgui’ihzh,sanlucasquiavini,2,561,"1. pay (a person, a bill, an amount), pay back, repay (a person, an amount) 2. pay (someone) (an amount) 3. pay for, especially pay for (a mass)",562,"
rguizh"
rresiieb,sanlucasquiavini,3,562,bill; receipt,563,"
rresieb"
lechuu,sanlucasquiavini,4,563,lettuce,56,"
lechu"
ca’rt,sanlucasquiavini,4,563,letter,566,"
cart"
rguìi’x,sanlucasquiavini,4,563,"lay (a long object) down, put (a long object) down",560,"
rguix"
rguixi’ihcy,sanlucasquiavini,4,563,nod off ,561,"
rguixicy"
rgui’ihzh,sanlucasquiavini,4,563,"1. pay (a person, a bill, an amount), pay back, repay (a person, an amount) 2. pay (someone) (an amount) 3. pay for, especially pay for (a mass)",562,"
rguizh"
rresiieb,sanlucasquiavini,4,563,bill; receipt,563,"
rresieb"
ba’ai,sanlucasquiavini,4,563,rebozo,656,"
bai"
Dìi’zhtiilly,sanlucasquiavini,4,563,Spanish Language,456,"
Dizhtily"
rguìi’by,sanlucasquiavini,4,563,wash,556,"
rguiby"
càa,sanlucasquiavini,4,563,"be stuck, be hanging",3561,"
ca"
chih,sanlucasquiavini,4,563,when,3568,"
chi"
chi’cy,sanlucasquiavini,4,563,then,3569,"
chicy"
guuhahnn,sanlucasquiavini,4,563,alms,3563,"
guan"
lastòo’,sanlucasquiavini,4,563,"liver; heart, center",3566,"
lasto"
loh tèe’ix,sanlucasquiavini,4,563,chest,3567,"
lo teix"
rcah,sanlucasquiavini,4,563,be sticking; be on a tree (of fruit),3560,"
rca"
rnnahbèe’,sanlucasquiavini,4,563,own; order (someone) to; order that,3565,"
rnabe"
zùub,sanlucasquiavini,4,563,be sitting,3562,"
zub"
a guhc tuhxmaan bze’ennya’,sanlucasquiavini,4,563,I arrived a week ago.,2756,"
A guc tuxman bzenya."
bùuny nguìu’,sanlucasquiavini,4,563,man,2956,"
buny nguiu"
rnnahbèe’,sanlucasquiavini,5,2956,own; order (someone) to; order that,3565,"
rnabe"
ca’rt,sanlucasquiavini,6,3565,letter,566,"
cart"
loh tèe’ix,sanlucasquiavini,7,566,chest,3567,"
lo teix"
chih,sanlucasquiavini,8,3567,when,3568,"
chi"
chi’cy,sanlucasquiavini,9,3568,then,3569,"
chicy"
zuaht cwe’ tèe’ix,sanlucasquiavini,0,3569,rib,3570,"
zuat cwe teix"
meseer,sanlucasquiavini,1,3570,waiter,571,"
meser"
milàagr,sanlucasquiavini,2,571,miracle,572,"
milagr"
gu’ty,sanlucasquiavini,3,572,"dead, deceased",3573,"
guty"
gyigwáan,sanlucasquiavini,4,3573,mirror,3574,"
gyigwan"
ndèenn,sanlucasquiavini,5,3574,that one,575,"
nden"
sahc,sanlucasquiavini,6,575,"cost, price",3576,"
sac"
nih càa ni’ih gue’et],sanlucasquiavini,7,3576,what follows,577,"
ni ca ni guet"
pasapo’rt,sanlucasquiavini,8,577,passport,578,"
pasaport"
pelo’t,sanlucasquiavini,9,578,ball,579,"
pelot"
ncye’ts,sanlucasquiavini,0,579,white,3580,"
ncyets"
rcwààa’ah,sanlucasquiavini,1,3580,1. write 2. throw 3. make (tortillas),581,"
rcwa"
amiiegw,sanlucasquiavini,2,581,friend,1582,"
amiegw"
rèe,sanlucasquiavini,3,1582,"1. that, those 2. there",583,"
re"
ne’ehz,sanlucasquiavini,4,583,"way, route",3584,"
nez"
nnyi’sgyihah,sanlucasquiavini,5,3584,rain,3585,"
nyisgyia"
re’nn,sanlucasquiavini,6,3585,"this, here",586,"
ren"
barxye’ehc,sanlucasquiavini,7,586,mountain turkey,3587,"
barxyec"
ruhny,sanlucasquiavini,8,3587,"1. do, perform 2. have (something) built 3. give (someone) (a cargo) 4. make (someone) (adjective) 5. make (someone do something)",588,"
runy"
ruhny alabaar,sanlucasquiavini,9,588,praise,589,"
runy alabar"
ruhny arreglad,sanlucasquiavini,0,589,arrange for (something),590,"
runy arreglad"
ruhny bdaa,sanlucasquiavini,1,590,"cast a shadow, give shade",591,"
runy bda"
ruhny bgwah,sanlucasquiavini,2,591,tie a knot,592,"
runy bgwa"
ruhny bi’sy,sanlucasquiavini,3,592,let (someone) know ,593,"
runy bisy"
gue’et,sanlucasquiavini,4,593,down,3594,"
guet"
gyeht,sanlucasquiavini,5,3594,squash,3595,"
gyet"
gyiie’b,sanlucasquiavini,6,3595,metal,3596,"
gyieb"
ruhny compa’anny,sanlucasquiavini,7,3596,accomany,597,"
runy company"
de’iby,sanlucasquiavini,8,597,all,3598,"
deiby"
ruhny connte’st,sanlucasquiavini,9,3598,answer,599,"
runy contest"
ruhny ga’axt,sanlucasquiavini,0,599,spend money,604,"
runy gaxt"
ruhny guuhahnn,sanlucasquiavini,0,599,make a charitable donation,605,"
runy guan"
ruhny mandaad,sanlucasquiavini,0,599,1. do an errand 2. give (someone) an errand to do,606,"
runy mandad"
ruhny nadaar,sanlucasquiavini,0,599,swim,607,"
runy nadar"
ruhny protestaar,sanlucasquiavini,0,599,protest,608,"
runy protestar"
ruhny sohspechaar,sanlucasquiavini,0,599,suspect,609,"
runy sospechar"
rguìi’x,sanlucasquiavini,0,599,"lay (a long object) down, put (a long object) down",560,"
rguix"
rtyo’pnnyi’ihs,sanlucasquiavini,0,599,baptize,3601,"
rtyopnyis"
saca’ài,sanlucasquiavini,0,599,west,3602,"
sacai"
salahry,sanlucasquiavini,0,599,solar,3604,"
salary"
sasììi’lly,sanlucasquiavini,0,599,east,3603,"
sasily"
testi’u,sanlucasquiavini,0,599,witness,3606,"
testiu"
x:a,sanlucasquiavini,0,599,how,3608,"
xa"
x:ahb,sanlucasquiavini,0,599,clothes; bark (of a tree),3609,"
xab"
,sanlucasquiavini,0,599,San Jerónimo Tlacochahuaya,3605,"
Zuny Ro	"
,sanlucasquiavini,0,599,"witch, sorcerer",2960,"
bzhya	"
mae’str,sanlucasquiavini,0,599,master bricklayer,1760,"
maestr"
rbe’s,sanlucasquiavini,0,599,left,3460,"
rbes"
rcah,sanlucasquiavini,0,599,be sticking; be on a tree (of fruit),3560,"
rca"
rìe’dtaa’p,sanlucasquiavini,0,599,come and slap,3360,"
riedtap"
rtyo’pnnyi’ihs,sanlucasquiavini,1,3360,baptize,3601,"
rtyopnyis"
saca’ài,sanlucasquiavini,2,3601,west,3602,"
sacai"
sasììi’lly,sanlucasquiavini,3,3602,east,3603,"
sasily"
ruhny ga’axt,sanlucasquiavini,4,3603,spend money,604,"
runy gaxt"
ruhny guuhahnn,sanlucasquiavini,5,604,make a charitable donation,605,"
runy guan"
ruhny mandaad,sanlucasquiavini,6,605,1. do an errand 2. give (someone) an errand to do,606,"
runy mandad"
ruhny nadaar,sanlucasquiavini,7,606,swim,607,"
runy nadar"
ruhny protestaar,sanlucasquiavini,8,607,protest,608,"
runy protestar"
ruhny sohspechaar,sanlucasquiavini,9,608,suspect,609,"
runy sospechar"
capii,sanlucasquiavini,0,609,shrine,61,"
capi"
ruhny x:ga’ab,sanlucasquiavini,0,609,think,611,"
runy xgab"
ruhnyto’onn,sanlucasquiavini,0,609,act stupid,618,"
runyton"
Ingle’s,sanlucasquiavini,0,609,English Language,461,"
Ingles"
rguixi’ihcy,sanlucasquiavini,0,609,nod off ,561,"
rguixicy"
bùunny Dìi’zh Zah,sanlucasquiavini,0,609,Zapotec person,3617,"
buny Dizh Zah"
guìi’chùu,sanlucasquiavini,0,609,type of thorny tree,3614,"
guichu"
gyààa’l,sanlucasquiavini,0,609,copal (type of tree resin),3615,"
gyal"
gyehnny,sanlucasquiavini,0,609,neck,3616,"
gyeny"
nàa’t,sanlucasquiavini,0,609,be lying,3618,"
nat"
rbèe’b,sanlucasquiavini,0,609,"1. get into a position (on a flat, elevated surface), be (habitually) in a position (on a flat, elevated surface) 2. ride (an animal)",1615,"
rbeb"
x:nnàaan,sanlucasquiavini,0,609,mother of (someone),3612,"
xnan"
zh:a’àa’n,sanlucasquiavini,0,609,plant (classifier),3611,"
zhan"
càa,sanlucasquiavini,0,609,"be stuck, be hanging",3561,"
ca"
,sanlucasquiavini,0,609,where,2961,"
cali	"
la’ài’,sanlucasquiavini,0,609,"he, she, it; him, her, it (distal)",2861,"
lai"
rbee’lùuzh loh,sanlucasquiavini,0,609,stick out his tongue at (someone),3461,"
rbeluzh lo"
rìe’dtàa’nny,sanlucasquiavini,0,609,come and sit down on,3361,"
riedtany"
ryalààa’z,sanlucasquiavini,0,609,"1. forget, forget something 2. forget, forget about (something)",3261,"
ryalaz"
talòo’,sanlucasquiavini,0,609,(term of address used informally to a friend),3161,"
talo"
ruhny x:ga’ab,sanlucasquiavini,1,3161,think,611,"
runy xgab"
x:nnàaan,sanlucasquiavini,2,611,mother of (someone),3612,"
xnan"
capii,sanlucasquiavini,3,3612,shrine,61,"
capi"
ruhny x:ga’ab,sanlucasquiavini,3,3612,think,611,"
runy xgab"
ruhnyto’onn,sanlucasquiavini,3,3612,act stupid,618,"
runyton"
Ingle’s,sanlucasquiavini,3,3612,English Language,461,"
Ingles"
rguixi’ihcy,sanlucasquiavini,3,3612,nod off ,561,"
rguixicy"
bùunny Dìi’zh Zah,sanlucasquiavini,3,3612,Zapotec person,3617,"
buny Dizh Zah"
guìi’chùu,sanlucasquiavini,3,3612,type of thorny tree,3614,"
guichu"
gyààa’l,sanlucasquiavini,3,3612,copal (type of tree resin),3615,"
gyal"
gyehnny,sanlucasquiavini,3,3612,neck,3616,"
gyeny"
nàa’t,sanlucasquiavini,3,3612,be lying,3618,"
nat"
rbèe’b,sanlucasquiavini,3,3612,"1. get into a position (on a flat, elevated surface), be (habitually) in a position (on a flat, elevated surface) 2. ride (an animal)",1615,"
rbeb"
x:nnàaan,sanlucasquiavini,3,3612,mother of (someone),3612,"
xnan"
zh:a’àa’n,sanlucasquiavini,3,3612,plant (classifier),3611,"
zhan"
càa,sanlucasquiavini,3,3612,"be stuck, be hanging",3561,"
ca"
,sanlucasquiavini,3,3612,where,2961,"
cali	"
la’ài’,sanlucasquiavini,3,3612,"he, she, it; him, her, it (distal)",2861,"
lai"
rbee’lùuzh loh,sanlucasquiavini,3,3612,stick out his tongue at (someone),3461,"
rbeluzh lo"
rìe’dtàa’nny,sanlucasquiavini,3,3612,come and sit down on,3361,"
riedtany"
ryalààa’z,sanlucasquiavini,3,3612,"1. forget, forget something 2. forget, forget about (something)",3261,"
ryalaz"
talòo’,sanlucasquiavini,3,3612,(term of address used informally to a friend),3161,"
talo"
guìi’chùu,sanlucasquiavini,4,3161,type of thorny tree,3614,"
guichu"
gyààa’l,sanlucasquiavini,5,3614,copal (type of tree resin),3615,"
gyal"
rbèe’b,sanlucasquiavini,5,3614,"1. get into a position (on a flat, elevated surface), be (habitually) in a position (on a flat, elevated surface) 2. ride (an animal)",1615,"
rbeb"
gyehnny,sanlucasquiavini,6,1615,neck,3616,"
gyeny"
bùunny Dìi’zh Zah,sanlucasquiavini,7,3616,Zapotec person,3617,"
buny Dizh Zah"
ruhnyto’onn,sanlucasquiavini,8,3617,act stupid,618,"
runyton"
capii,sanlucasquiavini,9,618,shrine,61,"
capi"
ruhny x:ga’ab,sanlucasquiavini,9,618,think,611,"
runy xgab"
ruhnyto’onn,sanlucasquiavini,9,618,act stupid,618,"
runyton"
Ingle’s,sanlucasquiavini,9,618,English Language,461,"
Ingles"
rguixi’ihcy,sanlucasquiavini,9,618,nod off ,561,"
rguixicy"
bùunny Dìi’zh Zah,sanlucasquiavini,9,618,Zapotec person,3617,"
buny Dizh Zah"
guìi’chùu,sanlucasquiavini,9,618,type of thorny tree,3614,"
guichu"
gyààa’l,sanlucasquiavini,9,618,copal (type of tree resin),3615,"
gyal"
gyehnny,sanlucasquiavini,9,618,neck,3616,"
gyeny"
nàa’t,sanlucasquiavini,9,618,be lying,3618,"
nat"
rbèe’b,sanlucasquiavini,9,618,"1. get into a position (on a flat, elevated surface), be (habitually) in a position (on a flat, elevated surface) 2. ride (an animal)",1615,"
rbeb"
x:nnàaan,sanlucasquiavini,9,618,mother of (someone),3612,"
xnan"
zh:a’àa’n,sanlucasquiavini,9,618,plant (classifier),3611,"
zhan"
càa,sanlucasquiavini,9,618,"be stuck, be hanging",3561,"
ca"
,sanlucasquiavini,9,618,where,2961,"
cali	"
la’ài’,sanlucasquiavini,9,618,"he, she, it; him, her, it (distal)",2861,"
lai"
rbee’lùuzh loh,sanlucasquiavini,9,618,stick out his tongue at (someone),3461,"
rbeluzh lo"
rìe’dtàa’nny,sanlucasquiavini,9,618,come and sit down on,3361,"
riedtany"
ryalààa’z,sanlucasquiavini,9,618,"1. forget, forget something 2. forget, forget about (something)",3261,"
ryalaz"
talòo’,sanlucasquiavini,9,618,(term of address used informally to a friend),3161,"
talo"
ruhnyzhya’ab,sanlucasquiavini,0,3161,behave badly,620,"
runyzhyab"
daad,sanlucasquiavini,1,620,dice,62,"
dad"
btyùu’ux,sanlucasquiavini,1,620,tomato,626,"
btyux"
bzyààa’,sanlucasquiavini,1,620,beans,625,"
bzya"
ca’lld,sanlucasquiavini,1,620,soup,627,"
cald"
cwe’t,sanlucasquiavini,1,620,firecracker,628,"
cwet"
ruhnyzhya’ab,sanlucasquiavini,1,620,behave badly,620,"
runyzhyab"
rgui’ihzh,sanlucasquiavini,1,620,"1. pay (a person, a bill, an amount), pay back, repay (a person, an amount) 2. pay (someone) (an amount) 3. pay for, especially pay for (a mass)",562,"
rguizh"
guèe’py,sanlucasquiavini,1,620,"bellybutton, navel (note: can be used to refer to the umbilical cord)",3620,"
guepy"
la’a-ëng ,sanlucasquiavini,1,620,he,1623,"
laëng "
x:tèe’n,sanlucasquiavini,1,620,1. of 2. (used in possessed noun phrases) 3. (possession),1620,"
xten"
bèe’ll,sanlucasquiavini,1,620,sister (of a female),1862,"
bel"
gahx:,sanlucasquiavini,1,620,near,2962,"
gax"
ihzylààa’,sanlucasquiavini,1,620,Fine,2762,"
Izyla"
ra’ta’ ra dìi’zh,sanlucasquiavini,1,620,all the words,2862,"
rata ra dizh"
rbee’lùuzh,sanlucasquiavini,1,620,stick out his tongue,3462,"
rbeluzh"
rìe’dta’ihsy,sanlucasquiavini,1,620,come and sleep,3362,"
riedtaisy"
ryàa’ll,sanlucasquiavini,1,620,lose his or her oul through a serious fright (a susto),3262,"
ryal"
"ta’baza’, dye’baza’",sanlucasquiavini,1,620,really,3162,"
tabaza, dyebaza"
wchiilly,sanlucasquiavini,1,620,knife,1662,"
wchily"
x:tyoozëhnn yëbu’uu’,sanlucasquiavini,1,620,Thank you (formal),2462,"
Xtyozën yëbu"
daad,sanlucasquiavini,2,2462,dice,62,"
dad"
btyùu’ux,sanlucasquiavini,2,2462,tomato,626,"
btyux"
bzyààa’,sanlucasquiavini,2,2462,beans,625,"
bzya"
ca’lld,sanlucasquiavini,2,2462,soup,627,"
cald"
cwe’t,sanlucasquiavini,2,2462,firecracker,628,"
cwet"
ruhnyzhya’ab,sanlucasquiavini,2,2462,behave badly,620,"
runyzhyab"
rgui’ihzh,sanlucasquiavini,2,2462,"1. pay (a person, a bill, an amount), pay back, repay (a person, an amount) 2. pay (someone) (an amount) 3. pay for, especially pay for (a mass)",562,"
rguizh"
guèe’py,sanlucasquiavini,2,2462,"bellybutton, navel (note: can be used to refer to the umbilical cord)",3620,"
guepy"
la’a-ëng ,sanlucasquiavini,2,2462,he,1623,"
laëng "
x:tèe’n,sanlucasquiavini,2,2462,1. of 2. (used in possessed noun phrases) 3. (possession),1620,"
xten"
bèe’ll,sanlucasquiavini,2,2462,sister (of a female),1862,"
bel"
gahx:,sanlucasquiavini,2,2462,near,2962,"
gax"
ihzylààa’,sanlucasquiavini,2,2462,Fine,2762,"
Izyla"
ra’ta’ ra dìi’zh,sanlucasquiavini,2,2462,all the words,2862,"
rata ra dizh"
rbee’lùuzh,sanlucasquiavini,2,2462,stick out his tongue,3462,"
rbeluzh"
rìe’dta’ihsy,sanlucasquiavini,2,2462,come and sleep,3362,"
riedtaisy"
ryàa’ll,sanlucasquiavini,2,2462,lose his or her oul through a serious fright (a susto),3262,"
ryal"
"ta’baza’, dye’baza’",sanlucasquiavini,2,2462,really,3162,"
tabaza, dyebaza"
wchiilly,sanlucasquiavini,2,2462,knife,1662,"
wchily"
x:tyoozëhnn yëbu’uu’,sanlucasquiavini,2,2462,Thank you (formal),2462,"
Xtyozën yëbu"
